df,tfidf,K,alpha,eta,coherence
0.5,0.0075,530,asymmetric,auto,0.47989029276522227
0.5,0.0075,535,asymmetric,auto,0.481325257516424
0.5,0.0075,540,asymmetric,auto,0.47917267197167135
0.5,0.0075,545,asymmetric,auto,0.4803386292773143
0.5,0.0075,550,asymmetric,auto,0.4787542030954882
0.5,0.0075,555,asymmetric,auto,0.48376957978983
0.5,0.0075,560,asymmetric,auto,0.47900410898133483
0.5,0.0075,565,asymmetric,auto,0.4835798727387159
0.5,0.0075,570,asymmetric,auto,0.4731805774594378
